event_time,event_source,event_name,aws_region,source_ip,user_agent,identity_arn,identity_type,user_name,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,is_threat
2026-04-21T14:17:14Z,sts.amazonaws.com,GetCallerIdentity,us-east-2,10.100.4.12,Pacu/v1.4.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,14,0,2,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0185,1
2026-04-26T02:05:16Z,iam.amazonaws.com,UpdateAccessKey,eu-west-1,172.16.15.12,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,1,2,1,29,0,1,0,0,synthetic,none,syn-std-bg-6159,0
2026-04-17T15:13:35Z,iam.amazonaws.com,ListRoles,us-west-2,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,15,0,6,0,0,1,0,synthetic,none,syn-std-bg-9985,0
2026-04-25T11:05:43Z,iam.amazonaws.com,ListRoles,us-east-1,172.16.33.152,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,11,0,6,0,0,0,1,synthetic,none,syn-seq-benign-0055,0
2026-04-09T23:29:17Z,s3.amazonaws.com,ListBuckets,us-east-1,203.0.113.88,python-requests/2.31.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,23,1,8,0,0,0,1,synthetic,permission_probing,syn-seq-threat-0178,1
2026-04-22T23:29:08Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,10.10.15.22,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,23,1,8,1,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-7857,1
2026-04-11T23:06:06Z,iam.amazonaws.com,PutRolePolicy,us-east-1,203.0.113.88,Pacu/v1.4.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,0,23,1,23,1,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-7798,1
2026-04-10T15:57:57Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,15,0,9,0,1,1,0,synthetic,none,syn-std-bg-2553,0
2026-04-11T14:15:37Z,iam.amazonaws.com,AttachUserPolicy,us-east-2,203.0.113.88,Pacu/v1.4.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,1,14,0,33,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-4931,1
2026-04-05T12:29:51Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,104.244.76.13,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,12,0,28,0,1,0,0,synthetic,credential_activation_abuse,syn-std-th-2705,1
2026-04-12T01:15:00Z,s3.amazonaws.com,ListBuckets,us-east-1,203.0.113.88,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,1,1,8,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0217,1
2026-04-27T15:12:00Z,ec2.amazonaws.com,DescribeSecurityGroups,eu-west-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,15,0,31,0,0,0,0,synthetic,none,syn-std-bg-1413,0
2026-04-01T12:14:30Z,iam.amazonaws.com,PutRolePolicy,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,12,0,4,0,1,0,1,synthetic,none,syn-std-bg-4997,0
2026-04-09T22:57:50Z,iam.amazonaws.com,CreateAccessKey,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,22,1,7,1,1,1,0,synthetic,rogue_credential_creation,syn-std-th-8958,1
2026-04-20T11:20:37Z,iam.amazonaws.com,PutRolePolicy,us-east-1,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,11,0,8,0,1,0,1,synthetic,none,syn-std-bg-4730,0
2026-04-08T00:34:01Z,iam.amazonaws.com,UpdateAccessKey,us-east-2,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,1,0,1,1,0,1,0,0,synthetic,none,syn-std-bg-8873,0
2026-04-30T22:39:38Z,iam.amazonaws.com,PassRole,us-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,22,1,5,0,1,0,0,synthetic,none,syn-std-bg-3243,0
2026-04-18T16:18:26Z,iam.amazonaws.com,PutRolePolicy,eu-west-1,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,16,0,16,1,1,0,0,synthetic,none,syn-seq-benign-0191,0
2026-05-01T02:37:35Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.88,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,2,1,13,0,1,0,1,synthetic,none,syn-std-bg-1206,0
2026-04-07T13:47:17Z,sts.amazonaws.com,AssumeRole,us-east-1,172.16.43.150,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,0,13,0,8,0,1,1,0,synthetic,none,syn-std-bg-4776,0
2026-04-18T16:29:28Z,iam.amazonaws.com,PutRolePolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,16,0,4,0,1,0,1,synthetic,none,syn-std-bg-9567,0
2026-04-14T10:19:27Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,10,0,4,0,1,0,1,synthetic,none,syn-std-bg-2554,0
2026-04-10T09:27:02Z,sts.amazonaws.com,AssumeRole,us-east-1,10.100.4.12,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,9,0,4,0,1,0,0,synthetic,none,syn-seq-benign-0110,0
2026-04-02T03:32:50Z,iam.amazonaws.com,PutRolePolicy,us-east-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,3,1,3,0,1,0,1,synthetic,none,syn-std-bg-4662,0
2026-04-04T23:41:26Z,s3.amazonaws.com,GetObject,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,23,1,9,0,0,1,0,synthetic,none,syn-std-bg-1312,0
2026-04-30T01:08:59Z,iam.amazonaws.com,PutUserPolicy,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,1,1,8,0,1,0,0,synthetic,none,syn-std-bg-2246,0
2026-04-02T07:46:26Z,iam.amazonaws.com,ListUsers,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,7,0,4,0,0,1,0,synthetic,none,syn-std-bg-7913,0
2026-04-11T04:28:06Z,sts.amazonaws.com,AssumeRole,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,4,1,7,0,1,1,0,synthetic,none,syn-std-bg-5830,0
2026-04-16T15:12:38Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,172.16.36.203,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,15,0,8,0,1,0,1,synthetic,none,syn-std-bg-7208,0
2026-04-29T10:06:26Z,iam.amazonaws.com,CreateAccessKey,us-east-1,203.0.113.88,Pacu/v1.4.0,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,10,0,38,0,1,1,0,synthetic,rogue_credential_creation,syn-std-th-2530,1
2026-04-12T04:57:51Z,iam.amazonaws.com,PassRole,us-east-1,172.16.1.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,4,1,3,1,1,0,1,synthetic,none,syn-std-bg-6890,0
2026-04-20T09:54:29Z,iam.amazonaws.com,AttachRolePolicy,us-west-2,194.26.29.112,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,1,9,0,1,1,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-6845,1
2026-04-03T14:54:02Z,sts.amazonaws.com,GetCallerIdentity,us-east-2,198.51.100.24,python-requests/2.31.0,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,1,14,0,30,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-1372,1
2026-04-07T16:25:16Z,sts.amazonaws.com,AssumeRole,eu-west-1,192.168.1.88,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,1,16,0,6,0,1,0,1,synthetic,none,syn-std-bg-7882,0
2026-04-10T13:31:05Z,iam.amazonaws.com,CreateAccessKey,eu-west-1,192.168.10.40,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,13,0,5,0,1,0,0,synthetic,none,syn-std-bg-3655,0
2026-04-12T03:07:54Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,3,1,4,0,1,0,0,synthetic,none,syn-std-bg-9068,0
2026-04-15T03:26:57Z,iam.amazonaws.com,CreateAccessKey,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,3,1,6,0,1,1,0,synthetic,none,syn-std-bg-9148,0
2026-04-28T12:21:48Z,iam.amazonaws.com,PutUserPolicy,us-west-2,172.16.42.246,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,1,12,0,25,0,1,0,0,synthetic,none,syn-seq-benign-0197,0
2026-04-24T09:38:44Z,iam.amazonaws.com,ListRoles,us-east-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,9,0,1,0,0,0,0,synthetic,none,syn-std-bg-9871,0
2026-04-26T17:32:31Z,iam.amazonaws.com,AttachUserPolicy,us-east-2,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,17,0,13,0,1,0,0,synthetic,none,syn-seq-benign-0058,0
2026-04-03T09:00:46Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,9,0,7,0,1,0,1,synthetic,none,syn-std-bg-8113,0
2026-04-12T10:24:29Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,10,0,2,0,1,0,1,synthetic,none,syn-std-bg-2502,0
2026-04-25T14:21:25Z,iam.amazonaws.com,PutUserPolicy,us-east-1,172.16.7.249,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,14,0,7,0,1,0,1,synthetic,none,syn-std-bg-5296,0
2026-04-25T11:39:59Z,iam.amazonaws.com,PutRolePolicy,us-east-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,0,11,0,4,0,1,0,0,synthetic,none,syn-std-bg-3894,0
2026-04-20T16:32:44Z,iam.amazonaws.com,PassRole,ap-southeast-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,16,0,7,0,1,0,0,synthetic,none,syn-std-bg-7025,0
2026-04-11T16:33:51Z,s3.amazonaws.com,GetObject,us-east-1,192.168.1.51,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,16,0,1,0,0,0,1,synthetic,none,syn-std-bg-5207,0
2026-04-20T10:11:56Z,iam.amazonaws.com,PassRole,us-east-1,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,10,0,9,0,1,0,1,synthetic,none,syn-std-bg-4834,0
2026-04-29T03:30:53Z,s3.amazonaws.com,ListBuckets,us-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,3,1,7,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-4704,1
2026-04-11T14:58:56Z,iam.amazonaws.com,ListUsers,us-east-2,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,1,14,0,2,0,0,0,1,synthetic,none,syn-std-bg-3122,0
2026-04-10T04:27:28Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,4,1,34,0,1,1,0,synthetic,none,syn-std-bg-5599,0
2026-04-10T13:24:31Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,172.16.27.153,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,13,0,20,0,0,0,1,synthetic,none,syn-std-bg-5099,0
2026-04-06T22:19:10Z,s3.amazonaws.com,ListBuckets,eu-west-1,10.200.1.5,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,1,22,1,11,0,0,0,0,synthetic,none,syn-seq-benign-0275,0
2026-04-04T13:35:56Z,ec2.amazonaws.com,DescribeSecurityGroups,us-west-2,10.50.2.10,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,13,0,8,0,0,1,1,synthetic,none,syn-std-bg-8752,0
2026-04-02T11:42:22Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,11,0,4,0,0,0,0,synthetic,none,syn-std-bg-1809,0
2026-04-06T13:26:43Z,sts.amazonaws.com,AssumeRole,eu-west-1,192.168.1.51,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,1,13,0,5,0,1,0,1,synthetic,none,syn-std-bg-5738,0
2026-04-18T01:24:07Z,iam.amazonaws.com,UpdateAccessKey,eu-west-1,45.154.255.99,Pacu/v1.4.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,1,1,1,31,1,1,1,0,synthetic,credential_activation_abuse,syn-seq-threat-0079,1
2026-04-05T14:12:22Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,14,0,7,0,1,0,1,synthetic,none,syn-std-bg-3363,0
2026-04-18T17:27:56Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,17,0,7,0,1,0,1,synthetic,none,syn-std-bg-3531,0
2026-04-14T15:01:05Z,iam.amazonaws.com,PutUserPolicy,us-west-2,172.16.3.193,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,15,0,5,0,1,0,1,synthetic,none,syn-std-bg-6831,0
2026-04-12T01:53:27Z,iam.amazonaws.com,AttachUserPolicy,eu-west-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,1,1,26,0,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-1227,1
2026-04-02T20:52:08Z,sts.amazonaws.com,AssumeRole,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,20,0,1,0,1,0,0,synthetic,none,syn-std-bg-7247,0
2026-04-10T04:10:59Z,iam.amazonaws.com,CreateAccessKey,us-east-1,185.220.101.5,Pacu/v1.4.0,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,4,1,32,1,1,0,1,synthetic,rogue_credential_creation,syn-std-th-3379,1
2026-04-06T14:11:29Z,iam.amazonaws.com,ListRoles,us-east-1,192.168.1.88,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,14,0,9,0,0,0,1,synthetic,none,syn-std-bg-1591,0
2026-04-17T15:19:30Z,sts.amazonaws.com,GetCallerIdentity,us-east-1,192.168.1.51,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,15,0,3,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0271,1
2026-04-17T03:36:15Z,sts.amazonaws.com,AssumeRole,us-east-2,10.200.1.5,Kali-Linux-CloudSploit,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,1,3,1,40,0,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-1783,1
2026-04-08T17:16:20Z,iam.amazonaws.com,CreateAccessKey,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,17,0,5,0,1,0,1,synthetic,none,syn-std-bg-8335,0
2026-04-15T14:06:48Z,iam.amazonaws.com,PutUserPolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,14,0,8,0,1,0,1,synthetic,none,syn-std-bg-5163,0
2026-04-27T14:06:27Z,iam.amazonaws.com,PutRolePolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,14,0,8,0,1,0,1,synthetic,none,syn-std-bg-8262,0
2026-04-27T19:21:33Z,sts.amazonaws.com,AssumeRole,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,19,0,6,0,1,1,0,synthetic,none,syn-std-bg-3475,0
2026-04-21T12:50:21Z,sts.amazonaws.com,GetCallerIdentity,ap-southeast-1,194.26.29.112,Pacu/v1.4.0,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,1,12,0,7,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-5578,1
2026-04-23T08:04:07Z,iam.amazonaws.com,PutRolePolicy,ap-southeast-1,194.26.29.112,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,1,1,8,0,33,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-5975,1
2026-04-07T13:52:23Z,ec2.amazonaws.com,DescribeInstances,eu-west-1,194.26.29.112,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,1,13,0,21,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-9759,1
2026-04-01T08:53:38Z,iam.amazonaws.com,ListRoles,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,8,0,1,0,0,0,1,synthetic,none,syn-std-bg-5891,0
2026-04-18T13:14:17Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,13,0,4,0,1,1,1,synthetic,none,syn-std-bg-8540,0
2026-04-23T11:53:48Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,192.168.1.88,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,0,0,11,0,2,0,1,0,1,synthetic,none,syn-std-bg-8589,0
2026-04-26T22:08:14Z,iam.amazonaws.com,AttachRolePolicy,us-east-1,198.51.100.24,Pacu/v1.4.0,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,22,1,3,1,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-3104,1
2026-04-17T23:49:17Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,10.10.15.23,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,23,1,1,0,0,0,0,synthetic,none,syn-std-bg-8151,0
2026-04-15T15:31:01Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,203.0.113.88,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,15,0,6,1,1,1,0,synthetic,credential_activation_abuse,syn-std-th-8193,1
2026-05-01T03:25:44Z,iam.amazonaws.com,CreateAccessKey,us-east-1,45.154.255.99,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,3,1,21,0,1,1,0,synthetic,rogue_credential_creation,syn-std-th-2139,1
2026-04-09T09:32:20Z,iam.amazonaws.com,CreateAccessKey,us-east-1,172.16.5.53,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,9,0,19,1,1,1,0,synthetic,none,syn-std-bg-6197,0
2026-04-13T13:28:39Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,10.50.2.10,botocore/1.29.0 raw-script,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,13,0,2,1,1,0,0,synthetic,credential_activation_abuse,syn-seq-threat-0209,1
2026-04-23T23:00:14Z,iam.amazonaws.com,ListRoles,us-east-1,10.200.1.6,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,0,0,23,1,9,0,0,0,0,synthetic,none,syn-std-bg-1054,0
2026-04-14T11:38:51Z,s3.amazonaws.com,ListBuckets,us-west-2,10.50.2.11,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,0,11,0,7,0,0,0,0,synthetic,none,syn-std-bg-2740,0
2026-04-30T12:32:28Z,iam.amazonaws.com,UpdateAccessKey,us-east-2,45.154.255.99,Pacu/v1.4.0,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,1,0,12,0,19,0,1,0,0,synthetic,credential_activation_abuse,syn-std-th-4252,1
2026-04-22T18:24:13Z,iam.amazonaws.com,PutRolePolicy,ap-southeast-1,10.100.4.15,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,18,0,40,0,1,0,0,synthetic,none,syn-std-bg-7637,0
2026-04-02T10:04:13Z,iam.amazonaws.com,ListUsers,us-west-2,172.16.24.242,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,10,0,15,0,0,0,1,synthetic,none,syn-std-bg-7360,0
2026-04-17T14:32:34Z,iam.amazonaws.com,UpdateAccessKey,eu-west-1,10.100.4.12,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:role/DevOpsAdminRole,AssumedRole,DevOpsAdminRole,0,1,14,0,5,1,1,0,0,synthetic,none,syn-seq-benign-0129,0
2026-05-01T15:20:58Z,sts.amazonaws.com,AssumeRole,us-east-1,172.16.45.113,AWS Management Console,arn:aws:iam::123456789012:user/bob_contractor,IAMUser,bob_contractor,1,0,15,0,6,0,1,0,1,synthetic,none,syn-std-bg-2142,0
2026-04-21T13:48:33Z,iam.amazonaws.com,AttachUserPolicy,us-east-1,104.244.76.13,Pacu/v1.4.0,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,1,0,13,0,19,1,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-2212,1
2026-04-29T22:45:06Z,iam.amazonaws.com,UpdateAccessKey,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,22,1,2,0,1,0,1,synthetic,none,syn-std-bg-1699,0
2026-04-16T10:03:43Z,iam.amazonaws.com,PassRole,us-west-2,172.16.28.13,aws-cli/2.11.0 Python/3.11.2,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,1,0,10,0,1,0,1,0,1,synthetic,none,syn-std-bg-8543,0
2026-04-14T15:05:56Z,iam.amazonaws.com,CreateAccessKey,us-east-2,10.50.2.11,Python/3.11 aiobotocore/2.5.0,arn:aws:iam::123456789012:user/carol_secops,IAMUser,carol_secops,0,1,15,0,7,0,1,0,1,synthetic,none,syn-std-bg-3479,0
2026-04-17T00:20:58Z,iam.amazonaws.com,PassRole,us-east-1,10.10.15.22,Boto3/1.28.0 Python/3.10.6,arn:aws:iam::123456789012:role/AppBackendServiceRole,AssumedRole,AppBackendServiceRole,0,0,0,1,2,0,1,0,0,synthetic,none,syn-std-bg-1574,0
2026-04-30T22:44:50Z,iam.amazonaws.com,CreateAccessKey,us-east-1,194.26.29.112,aws-sdk-go/v2.1.0,arn:aws:iam::123456789012:role/JenkinsCICDRunner,AssumedRole,JenkinsCICDRunner,1,0,22,1,47,1,1,1,1,synthetic,rogue_credential_creation,syn-std-th-5757,1
2026-04-01T09:28:38Z,ec2.amazonaws.com,DescribeSecurityGroups,us-east-1,192.168.1.50,AWS Management Console,arn:aws:iam::123456789012:user/alice_lead_dev,IAMUser,alice_lead_dev,0,0,9,0,16,0,0,0,1,synthetic,none,syn-seq-benign-0214,0
